team_name,category,model,livery,championship_names,livery_id,model_folder
Piedmont Racing Co.,Stock_USA_Gen2,Stock USA Gen2,Stock USA Gen2 #59,"NASCAR Cup Series (Gen 4),NASCAR Second Division (Gen 4),ARCA Menards Series (Gen 4),NASCAR Euro Series (Gen 4)",77,stock_usa_g2
Piedmont Racing Co.,Stock_USA_Gen2,Stock USA Gen2,Stock USA Gen2 #66,"NASCAR Cup Series (Gen 4),NASCAR Second Division (Gen 4),ARCA Menards Series (Gen 4),NASCAR Euro Series (Gen 4)",78,stock_usa_g2
Sunbelt Autosport,Stock_USA_Gen2,Stock USA Gen2,Stock USA Gen2 #71,"NASCAR Cup Series (Gen 4),NASCAR Second Division (Gen 4),ARCA Menards Series (Gen 4),NASCAR Euro Series (Gen 4)",79,stock_usa_g2
Sunbelt Autosport,Stock_USA_Gen2,Stock USA Gen2,Stock USA Gen2 #76,"NASCAR Cup Series (Gen 4),NASCAR Second Division (Gen 4),ARCA Menards Series (Gen 4),NASCAR Euro Series (Gen 4)",80,stock_usa_g2
Gravel Pit Racing,Stock_USA_Gen2,Stock USA Gen2,Stock USA Gen2 #77,"NASCAR Cup Series (Gen 4),NASCAR Second Division (Gen 4),ARCA Menards Series (Gen 4),NASCAR Euro Series (Gen 4)",81,stock_usa_g2
Gravel Pit Racing,Stock_USA_Gen2,Stock USA Gen2,Stock USA Gen2 #78,"NASCAR Cup Series (Gen 4),NASCAR Second Division (Gen 4),ARCA Menards Series (Gen 4),NASCAR Euro Series (Gen 4)",82,stock_usa_g2
Thunderhead Motorsports,Stock_USA_Gen3,Stock USA Gen3,Stock USA Gen3 #00,"NASCAR Cup Series (Next Gen),NASCAR Second Division (Next Gen),NASCAR Euro Series (Next Gen)",51,stock_usa_g3
Thunderhead Motorsports,Stock_USA_Gen3,Stock USA Gen3,Stock USA Gen3 #02,"NASCAR Cup Series (Next Gen),NASCAR Second Division (Next Gen),NASCAR Euro Series (Next Gen)",52,stock_usa_g3
Red Canyon Racing,Stock_USA_Gen3,Stock USA Gen3,Stock USA Gen3 #4,"NASCAR Cup Series (Next Gen),NASCAR Second Division (Next Gen),NASCAR Euro Series (Next Gen)",53,stock_usa_g3
Red Canyon Racing,Stock_USA_Gen3,Stock USA Gen3,Stock USA Gen3 #5,"NASCAR Cup Series (Next Gen),NASCAR Second Division (Next Gen),NASCAR Euro Series (Next Gen)",54,stock_usa_g3
Ironclad Racing Group,Stock_USA_Gen3,Stock USA Gen3,Stock USA Gen3 #6,"NASCAR Cup Series (Next Gen),NASCAR Second Division (Next Gen),NASCAR Euro Series (Next Gen)",55,stock_usa_g3
Ironclad Racing Group,Stock_USA_Gen3,Stock USA Gen3,Stock USA Gen3 #8,"NASCAR Cup Series (Next Gen),NASCAR Second Division (Next Gen),NASCAR Euro Series (Next Gen)",56,stock_usa_g3
Blue Ridge Speed Co.,Stock_USA_Gen3,Stock USA Gen3,Stock USA Gen3 #10,"NASCAR Cup Series (Next Gen),NASCAR Second Division (Next Gen),NASCAR Euro Series (Next Gen)",57,stock_usa_g3
Blue Ridge Speed Co.,Stock_USA_Gen3,Stock USA Gen3,Stock USA Gen3 #12,"NASCAR Cup Series (Next Gen),NASCAR Second Division (Next Gen),NASCAR Euro Series (Next Gen)",58,stock_usa_g3
Stallion Motorsports,Stock_USA_Gen3,Stock USA Gen3,Stock USA Gen3 #13,"NASCAR Cup Series (Next Gen),NASCAR Second Division (Next Gen),NASCAR Euro Series (Next Gen)",59,stock_usa_g3
Stallion Motorsports,Stock_USA_Gen3,Stock USA Gen3,Stock USA Gen3 #15,"NASCAR Cup Series (Next Gen),NASCAR Second Division (Next Gen),NASCAR Euro Series (Next Gen)",60,stock_usa_g3
Copperhead Racing,Stock_USA_Gen3,Stock USA Gen3,Stock USA Gen3 #22,"NASCAR Cup Series (Next Gen),NASCAR Second Division (Next Gen),NASCAR Euro Series (Next Gen)",61,stock_usa_g3
Copperhead Racing,Stock_USA_Gen3,Stock USA Gen3,Stock USA Gen3 #26,"NASCAR Cup Series (Next Gen),NASCAR Second Division (Next Gen),NASCAR Euro Series (Next Gen)",62,stock_usa_g3
Dustbowl Performance,Stock_USA_Gen3,Stock USA Gen3,Stock USA Gen3 #30,"NASCAR Cup Series (Next Gen),NASCAR Second Division (Next Gen),NASCAR Euro Series (Next Gen)",63,stock_usa_g3
Dustbowl Performance,Stock_USA_Gen3,Stock USA Gen3,Stock USA Gen3 #32,"NASCAR Cup Series (Next Gen),NASCAR Second Division (Next Gen),NASCAR Euro Series (Next Gen)",64,stock_usa_g3
Flatland Autosport,Stock_USA_Gen3,Stock USA Gen3,Stock USA Gen3 #33,"NASCAR Cup Series (Next Gen),NASCAR Second Division (Next Gen),NASCAR Euro Series (Next Gen)",65,stock_usa_g3
Flatland Autosport,Stock_USA_Gen3,Stock USA Gen3,Stock USA Gen3 #35,"NASCAR Cup Series (Next Gen),NASCAR Second Division (Next Gen),NASCAR Euro Series (Next Gen)",66,stock_usa_g3
Lone Star Racing Team,Stock_USA_Gen3,Stock USA Gen3,Stock USA Gen3 #44,"NASCAR Cup Series (Next Gen),NASCAR Second Division (Next Gen),NASCAR Euro Series (Next Gen)",67,stock_usa_g3
Lone Star Racing Team,Stock_USA_Gen3,Stock USA Gen3,Stock USA Gen3 #46,"NASCAR Cup Series (Next Gen),NASCAR Second Division (Next Gen),NASCAR Euro Series (Next Gen)",68,stock_usa_g3
Ridgeline Motorsports,Stock_USA_Gen3,Stock USA Gen3,Stock USA Gen3 #51,"NASCAR Cup Series (Next Gen),NASCAR Second Division (Next Gen),NASCAR Euro Series (Next Gen)",69,stock_usa_g3
Ridgeline Motorsports,Stock_USA_Gen3,Stock USA Gen3,Stock USA Gen3 #53,"NASCAR Cup Series (Next Gen),NASCAR Second Division (Next Gen),NASCAR Euro Series (Next Gen)",70,stock_usa_g3
Buckshot Racing Group,Stock_USA_Gen3,Stock USA Gen3,Stock USA Gen3 #55,"NASCAR Cup Series (Next Gen),NASCAR Second Division (Next Gen),NASCAR Euro Series (Next Gen)",71,stock_usa_g3
Buckshot Racing Group,Stock_USA_Gen3,Stock USA Gen3,Stock USA Gen3 #58,"NASCAR Cup Series (Next Gen),NASCAR Second Division (Next Gen),NASCAR Euro Series (Next Gen)",72,stock_usa_g3
Frontier Speed Works,Stock_USA_Gen3,Stock USA Gen3,Stock USA Gen3 #60,"NASCAR Cup Series (Next Gen),NASCAR Second Division (Next Gen),NASCAR Euro Series (Next Gen)",73,stock_usa_g3
Frontier Speed Works,Stock_USA_Gen3,Stock USA Gen3,Stock USA Gen3 #62,"NASCAR Cup Series (Next Gen),NASCAR Second Division (Next Gen),NASCAR Euro Series (Next Gen)",74,stock_usa_g3
Hardtack Motorsports,Stock_USA_Gen3,Stock USA Gen3,Stock USA Gen3 #66,"NASCAR Cup Series (Next Gen),NASCAR Second Division (Next Gen),NASCAR Euro Series (Next Gen)",75,stock_usa_g3
Hardtack Motorsports,Stock_USA_Gen3,Stock USA Gen3,Stock USA Gen3 #69,"NASCAR Cup Series (Next Gen),NASCAR Second Division (Next Gen),NASCAR Euro Series (Next Gen)",76,stock_usa_g3
Piedmont Racing Co.,Stock_USA_Gen3,Stock USA Gen3,Stock USA Gen3 #70,"NASCAR Cup Series (Next Gen),NASCAR Second Division (Next Gen),NASCAR Euro Series (Next Gen)",77,stock_usa_g3
Piedmont Racing Co.,Stock_USA_Gen3,Stock USA Gen3,Stock USA Gen3 #72,"NASCAR Cup Series (Next Gen),NASCAR Second Division (Next Gen),NASCAR Euro Series (Next Gen)",78,stock_usa_g3
Sunbelt Autosport,Stock_USA_Gen3,Stock USA Gen3,Stock USA Gen3 #73,"NASCAR Cup Series (Next Gen),NASCAR Second Division (Next Gen),NASCAR Euro Series (Next Gen)",79,stock_usa_g3
Sunbelt Autosport,Stock_USA_Gen3,Stock USA Gen3,Stock USA Gen3 #74,"NASCAR Cup Series (Next Gen),NASCAR Second Division (Next Gen),NASCAR Euro Series (Next Gen)",80,stock_usa_g3
Gravel Pit Racing,Stock_USA_Gen3,Stock USA Gen3,Stock USA Gen3 #75,"NASCAR Cup Series (Next Gen),NASCAR Second Division (Next Gen),NASCAR Euro Series (Next Gen)",81,stock_usa_g3
Gravel Pit Racing,Stock_USA_Gen3,Stock USA Gen3,Stock USA Gen3 #78,"NASCAR Cup Series (Next Gen),NASCAR Second Division (Next Gen),NASCAR Euro Series (Next Gen)",82,stock_usa_g3
A. J. Foyt Racing,Stock_USA_Gen3,Stock USA Gen3,Stock USA Gen3 #80,NASCAR Cup Series (Next Gen),83,stock_usa_g3
A. J. Foyt Racing,Stock_USA_Gen3,Stock USA Gen3,Stock USA Gen3 #82,NASCAR Cup Series (Next Gen),84,stock_usa_g3
Chip Ganassi Racing,Stock_USA_Gen3,Stock USA Gen3,Stock USA Gen3 #85,NASCAR Cup Series (Next Gen),85,stock_usa_g3
Chip Ganassi Racing,Stock_USA_Gen3,Stock USA Gen3,Stock USA Gen3 #88,NASCAR Cup Series (Next Gen),86,stock_usa_g3
Dreyer & Reinbold Racing,Stock_USA_Gen3,Stock USA Gen3,Stock USA Gen3 #92,NASCAR Cup Series (Next Gen),87,stock_usa_g3
Dreyer & Reinbold Racing,Stock_USA_Gen3,Stock USA Gen3,Stock USA Gen3 #95,NASCAR Cup Series (Next Gen),88,stock_usa_g3
HMD Motorsports,Stock_USA_Gen3,Stock USA Gen3,Stock USA Gen3 #96,NASCAR Cup Series (Next Gen),89,stock_usa_g3
HMD Motorsports,Stock_USA_Gen3,Stock USA Gen3,Stock USA Gen3 #99,NASCAR Cup Series (Next Gen),90,stock_usa_g3
