team_name,category,model,livery,championship_names,livery_id,model_folder
Team LNT,GT2_05,TVR Tuscan T400R GT2,TVR Tuscan T400R GT2 #5,Le Mans Endurance Series,51,tvr_tuscan_t400r_gt2
RaceSport,GT2_05,TVR Tuscan T400R GT2,TVR Tuscan T400R GT2 #6,Le Mans Endurance Series,52,tvr_tuscan_t400r_gt2
Spyker Squadron,GT2_05,Spyker C8 Spyder GT2-R,Spyker C8 Spyder GT2-R #86,Le Mans Endurance Series,51,spyker_c8_spyder_gt2r
Spyker Squadron,GT2_05,Spyker C8 Spyder GT2-R,Spyker C8 Spyder GT2-R #87,Le Mans Endurance Series,52,spyker_c8_spyder_gt2r
Ice Pol Racing Team,GT2_05,Porsche 996 GT3 RSR,Porsche 996 GT3 RSR #71,Le Mans Endurance Series,58,porsche_996_gt3rsr
Autorlando Sport,GT2_05,Porsche 996 GT3 RSR,Porsche 996 GT3 RSR #85,Le Mans Endurance Series,59,porsche_996_gt3rsr
Belgian Racing,GTR_04,Gillet Vertigo Streiff,Gillet Vertigo Streiff #100,Northern Europe GT Championship,51,gillet_vertigo_streiff_gt2
Belgian Racing,GTR_04,Gillet Vertigo Streiff,Gillet Vertigo Streiff #101,Northern Europe GT Championship,52,gillet_vertigo_streiff_gt2
Belgian Racing,GTR_04,Gillet Vertigo Streiff,Gillet Vertigo Streiff #102,Northern Europe GT Championship,53,gillet_vertigo_streiff_gt2
Belgian Racing,GTR_04,Gillet Vertigo Streiff,Gillet Vertigo Streiff #103,Northern Europe GT Championship,54,gillet_vertigo_streiff_gt2
DÃ¶rr Motorsport,GTR_04,BMW M3 E46 GTR,BMW M3 E46 GTR #75,Northern Europe GT Championship,61,bmw_m3_gtr
DÃ¶rr Motorsport,GTR_04,BMW M3 E46 GTR,BMW M3 E46 GTR #98,Northern Europe GT Championship,62,bmw_m3_gtr
Lister Racing,GT1_05,Lister Storm GTM,Lister Storm GTM #14,Northern Europe GT Championship,51,lister_storm_gtm
Larbre Compétition,GT1_05,Lister Storm GTM,Lister Storm GTM #16,Northern Europe GT Championship,52,lister_storm_gtm
Russian Age Racing,GT1_05,Lister Storm GTM,Lister Storm GTM #18,Northern Europe GT Championship,53,lister_storm_gtm
Wieth Racing,GT1_05,Lister Storm GTM,Lister Storm GTM #19,Northern Europe GT Championship,54,lister_storm_gtm
Prodrive,GT1_05,Aston Martin DBR9,Aston Martin DBR9 #57,Northern Europe GT Championship,51,aston_martin_dbr9_gt1
Convers Team,GT1_05,Aston Martin DBR9,Aston Martin DBR9 #58,Northern Europe GT Championship,52,aston_martin_dbr9_gt1
Rock Media Motors,GT1_05,Chevrolet Corvette C5-R,Chevrolet Corvette C5-R #2,Northern Europe GT Championship,51,corvette_c5r
GPC Sport,GT1_05,Chevrolet Corvette C5-R,Chevrolet Corvette C5-R #5,Northern Europe GT Championship,52,corvette_c5r
Paul Belmondo Racing,GT1_05,Dodge Viper GTS-R,Dodge Viper GTS-R #12,Northern Europe GT Championship,53,dodge_viper_gts_r
Bartels Motor&Sport,GT1_05,Dodge Viper GTS-R,Dodge Viper GTS-R #32,Northern Europe GT Championship,54,dodge_viper_gts_r
Renauer Motorsport,GT2_05,Porsche 996 GT3 RSR,Porsche 996 GT3 RSR #1,Northern Europe GT Championship,51,porsche_996_gt3rsr
AB Motorsport,GT2_05,Porsche 996 GT3 RSR,Porsche 996 GT3 RSR #2,Northern Europe GT Championship,52,porsche_996_gt3rsr
Autorlando Sport,GT2_05,Porsche 996 GT3 RSR,Porsche 996 GT3 RSR #11,Northern Europe GT Championship,53,porsche_996_gt3rsr
Noble Group,GT2_05,Porsche 996 GT3 RSR,Porsche 996 GT3 RSR #40,Northern Europe GT Championship,54,porsche_996_gt3rsr
Machanek Racing,GT2_05,Porsche 996 GT3 RSR,Porsche 996 GT3 RSR #52,Northern Europe GT Championship,55,porsche_996_gt3rsr
Machanek Racing,GT2_05,Porsche 996 GT3 RSR,Porsche 996 GT3 RSR #61,Northern Europe GT Championship,56,porsche_996_gt3rsr
Team LNT,GT2_05,TVR Tuscan T400R GT2,TVR Tuscan T400R GT2 #5,Northern Europe GT Championship,51,tvr_tuscan_t400r_gt2
JVG Racing,GT2_05,TVR Tuscan T400R GT2,TVR Tuscan T400R GT2 #6,Northern Europe GT Championship,52,tvr_tuscan_t400r_gt2
Team Eurotech,GT2_05,TVR Tuscan T400R GT2,TVR Tuscan T400R GT2 #7,Northern Europe GT Championship,53,tvr_tuscan_t400r_gt2
Team Eurotech,GT2_05,TVR Tuscan T400R GT2,TVR Tuscan T400R GT2 #8,Northern Europe GT Championship,54,tvr_tuscan_t400r_gt2
JLOC,GT1_05,Lamborghini Murcielago R-GT,Lamborghini Murcielago R-GT #10,Southern Europe GT Championship,51,lamborghini_murcielago_r_gt
Reiter Engineering,GT1_05,Lamborghini Murcielago R-GT,Lamborghini Murcielago R-GT #25,Southern Europe GT Championship,52,lamborghini_murcielago_r_gt
JMB Racing,GT1_05,Maserati MC12 GT1,Maserati MC12 GT1 #1,Southern Europe GT Championship,51,maserati_mc12_gt1
Bartels Motor&Sport,GT1_05,Maserati MC12 GT1,Maserati MC12 GT1 #33,Southern Europe GT Championship,52,maserati_mc12_gt1
Larbre Compétition,GT1_05,Milano GT55,Milano GT55 #4,Southern Europe GT Championship,51,milano_gt55
Russian Age Racing,GT1_05,Milano GT55,Milano GT55 #6,Southern Europe GT Championship,52,milano_gt55
Larbre Compétition,GT1_05,Milano GT55,Milano GT55 #11,Southern Europe GT Championship,53,milano_gt55
GPC Sport,GT1_05,Milano GT55,Milano GT55 #13,Southern Europe GT Championship,54,milano_gt55
RAM Racing Team,GT1_05,Saleen S7-R GT1,Saleen S7-R GT1 #90,Southern Europe GT Championship,51,saleen_s7r_gt1
Konrad Motorsport,GT1_05,Saleen S7-R GT1,Saleen S7-R GT1 #91,Southern Europe GT Championship,52,saleen_s7r_gt1
GPC Sport,GT2_05,Milano GT36,Milano GT36 #12,Southern Europe GT Championship,51,milano_gt36
JMB Racing,GT2_05,Milano GT36,Milano GT36 #17,Southern Europe GT Championship,52,milano_gt36
GPC Sport,GT2_05,Milano GT36,Milano GT36 #20,Southern Europe GT Championship,53,milano_gt36
GPC Sport,GT2_05,Milano GT36,Milano GT36 #25,Southern Europe GT Championship,54,milano_gt36
Spyker Squadron,GT2_05,Spyker C8 Spyder GT2-R,Spyker C8 Spyder GT2-R #86,Southern Europe GT Championship,51,spyker_c8_spyder_gt2r
Spyker Squadron,GT2_05,Spyker C8 Spyder GT2-R,Spyker C8 Spyder GT2-R #87,Southern Europe GT Championship,52,spyker_c8_spyder_gt2r
Spyker Squadron,GT2_05,Spyker C8 Spyder GT2-R,Spyker C8 Spyder GT2-R #88,Southern Europe GT Championship,53,spyker_c8_spyder_gt2r
Proton Competition,GT2_05,Spyker C8 Spyder GT2-R,Spyker C8 Spyder GT2-R #89,Southern Europe GT Championship,54,spyker_c8_spyder_gt2r
Ebimotors,GT2_05,Panoz Esperante GTLM,Panoz Esperante GTLM #21,Southern Europe GT Championship,51,panoz_esperante_gtlm
Balfe Motorsport,GT2_05,Panoz Esperante GTLM,Panoz Esperante GTLM #22,Southern Europe GT Championship,52,panoz_esperante_gtlm
Scuderia Giudici,Trofeo_2005,Maserati GranSport Trofeo,Maserati GranSport Trofeo #00,Southern Europe GT Championship,51,maserati_gransport_trofeo
Scuderia Giudici,Trofeo_2005,Maserati GranSport Trofeo,Maserati GranSport Trofeo #1,Southern Europe GT Championship,52,maserati_gransport_trofeo
Scuderia Giudici,Trofeo_2005,Maserati GranSport Trofeo,Maserati GranSport Trofeo #7,Southern Europe GT Championship,53,maserati_gransport_trofeo
ARC Bratislava,Trofeo_2005,Maserati GranSport Trofeo,Maserati GranSport Trofeo #14,Southern Europe GT Championship,54,maserati_gransport_trofeo
Lammertink Racing,Trofeo_2005,Maserati GranSport Trofeo,Maserati GranSport Trofeo #20,Southern Europe GT Championship,55,maserati_gransport_trofeo
Embassy Racing,Trofeo_2005,Maserati GranSport Trofeo,Maserati GranSport Trofeo #23,Southern Europe GT Championship,56,maserati_gransport_trofeo
